1.70684	0 1 3 2 4 7 6 9 5 8 
1.70772	0 2 1 4 3 6 5 7 8 9 
1.71026	0 1 2 5 4 3 6 8 7 9 
1.71322	0 1 2 3 7 4 5 9 8 6 
1.71363	0 1 2 3 4 7 8 9 5 6 
1.71415	0 1 4 2 3 5 6 9 7 8 
1.71432	0 1 2 5 3 4 8 7 6 9 
1.71454	0 2 1 4 3 5 6 9 7 8 
1.715	0 1 2 4 5 3 9 7 6 8 
1.7151	0 1 2 4 5 3 7 8 9 6 
1.71536	0 1 2 4 3 6 8 9 7 5 
1.71634	0 2 1 3 4 5 9 7 6 8 
1.71969	0 1 2 4 3 9 5 8 6 7 
1.72016	0 2 1 4 3 5 7 6 9 8 
1.72139	0 2 1 3 4 5 8 7 9 6 
1.72144	0 1 2 3 8 4 5 7 6 9 
1.72306	0 1 3 2 4 7 8 5 6 9 
1.72323	0 1 2 5 4 3 7 6 8 9 
1.72537	0 2 1 3 4 7 6 5 8 9 
1.7257	0 1 4 2 3 6 5 7 9 8 
1.72597	0 1 2 5 3 4 8 6 9 7 
1.72778	0 1 2 4 6 3 5 9 8 7 
1.72791	0 1 2 4 3 7 6 8 9 5 
1.72881	0 1 2 3 7 5 4 8 6 9 
1.72912	0 1 2 3 8 4 5 6 9 7 
1.72988	0 1 3 2 5 6 4 8 7 9 
1.73	0 1 3 2 4 8 6 5 9 7 
1.73227	0 1 2 3 6 7 4 5 8 9 
1.73232	0 2 1 3 4 6 8 5 7 9 
1.73344	0 1 2 4 3 8 5 9 7 6 
1.73421	0 1 3 4 2 5 6 7 9 8 
1.73447	0 1 3 4 2 5 6 8 7 9 
1.73466	0 1 2 3 8 4 6 5 7 9 
1.73861	0 1 2 4 3 9 5 7 8 6 
1.73868	0 1 3 4 2 5 7 6 8 9 
1.7387	0 1 2 3 4 8 9 5 7 6 
1.73917	0 1 4 2 3 5 6 8 9 7 
1.74038	0 1 2 5 3 4 7 9 6 8 
1.74142	0 1 3 2 6 4 5 8 9 7 
1.7422	0 1 2 4 5 3 7 9 8 6 
1.74299	0 2 1 3 5 4 6 9 7 8 
1.7444	0 1 2 3 4 9 6 8 7 5 
1.74569	0 1 2 3 6 4 8 9 5 7 
1.74803	0 1 2 3 6 4 9 7 5 8 
1.74994	0 1 2 3 4 8 9 6 5 7 
1.75135	0 1 2 3 4 7 9 8 5 6 
1.75151	0 2 1 4 3 5 6 9 8 7 
1.75456	0 1 2 4 3 8 7 6 5 9 
1.75518	0 1 2 5 4 3 7 6 9 8 
1.7574	0 2 1 4 3 6 5 8 7 9 
1.75933	0 1 2 4 3 6 9 8 7 5 
1.76186	0 1 2 4 6 3 7 5 8 9 
1.76216	0 1 2 3 6 4 8 7 9 5 
1.7635	0 2 1 4 3 6 5 7 9 8 
1.76484	0 2 1 3 4 7 5 8 6 9 
1.76685	0 1 2 3 6 5 7 4 9 8 
1.76788	0 1 3 2 4 6 7 8 9 5 
1.76909	0 1 3 2 5 6 4 7 9 8 
1.77006	0 1 2 4 5 3 8 7 9 6 
1.77067	0 1 2 3 6 4 7 9 8 5 
1.77084	0 2 1 3 5 4 8 7 6 9 
1.7714	0 1 2 4 3 7 6 9 8 5 
1.77236	0 1 3 2 4 8 5 7 9 6 
1.77467	0 1 4 2 3 6 5 8 7 9 
1.77661	0 1 3 2 4 6 9 7 5 8 
1.77832	0 1 2 3 4 9 8 5 7 6 
1.77855	0 1 2 3 4 7 8 9 6 5 
1.77934	0 1 3 2 6 4 5 9 7 8 
1.77968	0 1 3 2 5 4 8 7 9 6 
1.78238	0 2 1 3 4 5 8 9 6 7 
1.7831	0 1 2 4 3 9 6 7 5 8 
1.78393	0 1 2 3 5 8 4 7 9 6 
1.78411	0 1 3 2 5 4 7 9 8 6 
1.7855	0 1 4 2 3 5 6 9 8 7 
1.78622	0 1 2 4 5 3 8 9 6 7 
1.78637	0 1 2 4 3 7 9 6 5 8 
1.78702	0 2 1 3 5 4 6 9 8 7 
1.78907	0 1 2 3 4 9 8 6 5 7 
1.78991	0 2 1 4 3 5 8 6 7 9 
1.79155	0 1 2 5 3 6 4 7 8 9 
1.79267	0 1 2 3 4 9 7 6 8 5 
1.79379	0 1 2 3 5 6 8 4 9 7 
1.7945	0 2 1 3 4 7 6 5 9 8 
1.79492	0 1 2 4 3 7 8 5 9 6 
1.79677	0 1 2 5 4 3 6 9 7 8 
1.79775	0 1 2 3 7 4 8 5 6 9 
1.79868	0 1 3 4 2 5 7 6 9 8 
1.80138	0 1 3 2 5 4 9 6 7 8 
1.80145	0 1 3 2 6 4 7 5 8 9 
1.80174	0 1 2 3 6 5 8 4 7 9 
1.80472	0 1 3 2 4 9 5 6 7 8 
1.80514	0 1 2 5 3 4 7 8 9 6 
1.80633	0 1 2 4 3 9 5 8 7 6 
1.80634	0 1 2 4 6 3 7 5 9 8 
1.8116	0 1 2 5 4 3 6 8 9 7 
1.81273	0 1 3 2 4 6 7 9 8 5 
1.81298	0 1 3 2 4 8 5 9 6 7 
1.81338	0 1 2 4 3 9 7 5 6 8 
1.81389	0 2 1 3 4 8 5 6 7 9 
1.81428	0 1 2 3 6 7 4 5 9 8 
1.81809	0 1 2 3 4 8 7 9 5 6 
1.82025	0 1 2 5 3 4 9 6 7 8 
1.82057	0 1 3 2 6 4 5 9 8 7 
1.82071	0 2 1 4 3 5 7 8 6 9 
1.82089	0 1 3 2 4 8 6 7 5 9 
1.82099	0 1 2 3 7 4 6 9 5 8 
1.82148	0 2 1 3 5 4 8 6 9 7 
1.82295	0 1 3 2 6 5 4 7 8 9 
1.82374	0 1 2 3 4 7 9 8 6 5 
1.82428	0 1 4 2 3 5 8 6 7 9 
1.82587	0 1 2 4 5 3 9 8 6 7 
1.82617	0 1 4 2 3 5 7 8 6 9 
1.82619	0 2 1 3 4 5 9 7 8 6 
1.82672	0 1 3 4 2 6 5 7 8 9 
1.82786	0 1 2 3 5 8 4 9 6 7 
1.82861	0 1 3 2 4 7 8 6 5 9 
1.82978	0 1 3 2 4 8 7 5 6 9 
1.83228	0 1 4 2 3 6 5 9 7 8 
1.83266	1 0 2 3 4 5 6 7 8 9 
1.83282	0 1 2 3 6 4 9 8 5 7 
1.83505	0 1 2 4 5 3 9 7 8 6 
1.83628	0 1 3 2 4 6 8 9 5 7 
1.8368	0 2 1 3 4 6 7 8 5 9 
1.83714	0 1 3 2 4 7 9 5 6 8 
1.83771	0 1 2 3 5 8 6 4 7 9 
1.83948	0 1 2 4 3 8 6 9 5 7 
1.83992	0 1 2 3 7 6 4 5 8 9 
1.84065	0 2 1 3 4 5 9 8 6 7 
1.84624	0 2 1 3 4 5 8 9 7 6 
1.84691	0 2 1 3 5 4 7 9 6 8 
1.84714	0 1 2 3 8 4 6 5 9 7 
1.85009	0 1 3 2 5 4 9 6 8 7 
1.85015	0 2 1 4 3 6 5 8 9 7 
1.85073	0 1 2 3 7 5 4 9 6 8 
1.85178	0 1 2 5 3 4 7 9 8 6 
1.85223	0 1 2 4 3 7 9 5 8 6 
1.85294	0 2 1 3 6 4 5 7 8 9 
1.85344	0 1 2 6 3 4 5 7 8 9 
1.85427	0 2 1 3 4 6 8 5 9 7 
1.85435	0 1 3 2 5 6 4 8 9 7 
1.85522	0 1 2 3 8 5 4 6 7 9 
1.85562	0 1 3 2 4 9 5 7 6 8 
1.856	0 1 2 4 5 3 8 9 7 6 
1.85703	0 1 3 2 4 6 8 7 9 5 
1.86004	0 1 3 2 5 4 9 7 6 8 
1.86096	0 1 2 5 3 6 4 8 7 9 
1.86206	0 1 2 5 4 3 6 9 8 7 
1.86294	0 1 2 3 5 6 7 8 4 9 
1.86319	0 1 3 2 5 4 8 9 6 7 
1.8663	0 1 2 5 3 4 8 7 9 6 
1.86646	0 1 3 2 4 9 5 6 8 7 
1.86662	0 1 3 2 4 7 6 8 9 5 
1.8677	0 1 4 2 3 6 5 8 9 7 
1.86946	0 1 2 5 3 4 9 6 8 7 
1.87015	0 2 1 4 3 6 5 9 7 8 
1.87035	0 1 2 5 4 3 8 6 7 9 
1.87051	0 1 3 2 6 5 4 8 7 9 
1.87139	0 1 3 4 2 5 6 8 9 7 
1.87248	0 1 2 5 3 6 4 7 9 8 
1.87291	0 1 3 2 7 4 5 6 8 9 
1.87396	0 1 3 2 6 4 7 5 9 8 
1.87504	0 1 2 3 5 9 4 6 7 8 
1.87536	0 2 1 3 5 4 7 8 9 6 
1.87542	0 1 2 3 7 5 6 4 8 9 
1.87583	1 0 2 3 4 5 6 7 9 8 
1.87592	0 1 2 4 3 8 6 7 9 5 
1.87807	0 1 3 4 2 5 7 8 6 9 
1.87852	0 1 2 3 6 4 8 9 7 5 
1.8786	0 1 3 2 4 8 5 9 7 6 
1.87921	0 2 1 4 3 5 8 6 9 7 
1.87955	0 1 2 4 6 3 8 5 7 9 
1.88126	0 1 2 5 3 4 9 7 6 8 
1.88294	0 1 3 2 4 7 8 5 9 6 
1.88301	0 1 2 3 4 8 7 9 6 5 
1.88337	0 1 2 4 3 8 7 5 9 6 
1.88526	0 1 2 3 5 8 4 9 7 6 
1.88535	0 1 2 3 7 4 8 6 5 9 
1.88598	0 1 2 5 4 3 7 8 6 9 
1.88705	0 2 1 4 3 5 8 7 6 9 
1.88719	0 1 3 4 2 6 5 7 9 8 
1.88964	0 1 3 2 5 7 4 6 8 9 
1.89044	0 1 2 3 4 9 7 8 5 6 
1.89092	0 1 3 4 2 5 6 9 7 8 
1.89136	0 1 3 2 4 9 6 5 7 8 
1.89157	0 2 1 3 4 7 5 9 6 8 
1.8922	0 1 2 4 5 6 3 7 8 9 
1.89333	0 1 4 2 3 5 7 9 6 8 
1.89389	0 1 2 4 5 3 9 8 7 6 
1.89491	0 1 3 4 2 5 8 6 7 9 
1.8959	0 1 3 4 2 6 5 8 7 9 
1.89804	0 1 2 4 3 9 7 6 5 8 
1.89908	0 1 2 3 4 8 9 6 7 5 
1.9004	0 2 1 3 4 5 9 8 7 6 
1.90304	0 1 2 3 8 4 5 7 9 6 
1.90363	0 1 4 2 3 6 5 9 8 7 
1.90424	0 1 2 5 3 4 8 9 6 7 
1.90472	0 1 3 2 4 6 9 8 5 7 
1.90524	0 2 1 4 3 5 7 9 6 8 
1.90613	0 1 3 2 4 7 6 9 8 5 
1.90659	0 1 3 2 5 6 4 9 7 8 
1.90674	0 1 2 3 7 5 4 8 9 6 
1.90712	0 2 1 4 3 6 5 9 8 7 
1.90776	0 2 1 3 5 6 4 7 8 9 
1.90946	0 1 4 2 3 5 8 7 6 9 
1.90974	0 1 3 2 6 5 4 7 9 8 
1.90987	0 2 1 3 4 6 8 7 5 9 
1.91004	1 0 2 3 4 5 6 8 7 9 
1.91045	0 1 2 4 3 9 6 8 5 7 
1.91162	0 1 2 3 5 9 4 6 8 7 
1.91226	0 1 3 2 6 4 8 5 7 9 
1.91294	0 1 2 3 6 7 5 4 8 9 
1.913	0 1 4 2 3 6 7 5 8 9 
1.91495	0 1 2 3 7 6 4 5 9 8 
1.91555	0 1 2 3 6 4 9 7 8 5 
1.91834	0 1 3 2 7 4 5 6 9 8 
1.91879	0 2 1 3 6 4 5 8 7 9 
1.9191	0 1 2 6 3 4 5 8 7 9 
1.91963	0 2 1 3 4 8 5 7 6 9 
1.92042	0 1 2 3 8 4 6 7 5 9 
1.92063	0 1 2 4 5 6 3 7 9 8 
1.92087	0 1 2 4 3 7 8 6 9 5 
1.92224	0 2 1 4 3 5 9 6 7 8 
1.92264	0 1 3 2 5 4 8 9 7 6 
1.92522	0 1 2 3 5 9 4 7 6 8 
1.92765	0 1 2 3 5 7 8 4 6 9 
1.93021	0 1 4 2 3 5 8 6 9 7 
1.93204	0 1 4 2 3 6 7 5 9 8 
1.93347	0 1 2 6 3 4 5 7 9 8 
1.93454	0 1 2 3 4 8 9 7 5 6 
1.93533	0 1 3 2 4 8 7 6 5 9 
1.93875	0 1 2 3 6 8 4 5 7 9 
1.93901	0 1 2 3 4 9 8 6 7 5 
1.93964	0 1 2 3 8 4 5 9 6 7 
